filename,width,height,class,xmin,ymin,xmax,ymax
panther (147).jpg,612,612,panther,35,62,355,315
panther (148).jpg,407,612,panther,2,27,299,476
panther (149).jpg,407,612,panther,101,214,246,376
panther (150).jpg,407,612,panther,26,84,381,468
panther (151).jpg,574,612,panther,111,57,373,359
panther (152).jpg,410,612,panther,190,211,323,362
panther (153).jpg,612,445,panther,437,118,534,238
panther (154).jpg,407,612,panther,36,20,375,374
panther (155).jpg,407,612,panther,44,104,309,365
panther (156).jpg,407,612,panther,54,106,302,413
panther (157).jpg,410,612,panther,81,17,328,304
panther (158).jpg,391,612,panther,77,54,329,323
panther (159).jpg,416,612,panther,63,15,416,461
panther (160).jpg,407,612,panther,31,61,286,384
panther (161).jpg,407,612,panther,59,53,380,375
panther (162).jpg,612,407,panther,251,66,406,227
panther (163).jpg,410,612,panther,123,238,248,383
panther (164).jpg,339,612,panther,27,43,283,341
panther (165).jpg,407,612,panther,36,42,380,406
panther (166).jpg,612,453,panther,242,46,461,262
panther (167).jpg,612,577,panther,76,17,546,522
panther (168).jpg,407,612,panther,2,42,379,463
panther (169).jpg,612,462,panther,225,10,612,447
panther (170).jpg,612,612,panther,115,94,550,547
panther (171).jpg,540,612,panther,217,82,468,309
panther (172).jpg,612,453,panther,240,34,470,269
panther (173).jpg,612,408,panther,218,18,612,361
panther (174).jpg,612,408,panther,118,35,405,350
panther (175).jpg,408,612,panther,12,78,408,557
panther (176).jpg,408,612,panther,3,1,408,535
panther (177).jpg,612,408,panther,42,18,467,408
panther (178).jpg,407,612,panther,106,215,358,457
panther (179).jpg,407,612,panther,83,12,345,291
panther (180).jpg,421,612,panther,5,44,396,458
panther (181).jpg,612,408,panther,166,10,611,395
panther (182).jpg,612,408,panther,102,12,532,390
panther (183).jpg,612,408,panther,152,10,571,380
panther (184).jpg,612,612,panther,173,98,400,341
panther (185).jpg,407,612,panther,125,79,318,254
panther (186).jpg,612,407,panther,245,51,425,225
panther (187).jpg,612,407,panther,309,44,475,250
panther (188).jpg,612,459,panther,325,167,453,315
panther (189).jpg,612,407,panther,268,27,448,238
panther (190).jpg,612,480,panther,158,4,547,423
panther (191).jpg,612,447,panther,181,10,603,355
panther (193).jpg,407,612,panther,110,171,267,334
panther (194).jpg,612,610,panther,163,26,494,346
panther (195).jpg,407,612,panther,86,51,388,384
panther (196).jpg,407,612,panther,31,7,399,362
panther (197).jpg,407,612,panther,23,32,407,400
panther (198).jpg,612,408,panther,167,42,523,363
panther (199).jpg,612,408,panther,133,39,485,364
panther (200).jpg,355,288,panther,32,5,224,187
panther (201).jpg,2400,1516,panther,789,43,1884,1114
panther (202).jpg,1600,1200,panther,533,8,1365,741
panther (203).jpg,1422,800,panther,492,227,911,690
panther (204).jpg,1600,1200,panther,531,284,1132,882
panther (205).jpg,1920,1080,panther,1284,16,1628,377
panther (206).jpg,1440,1280,panther,498,26,1440,1146
panther (207).jpg,748,421,panther,110,2,255,134
panther (208).jpg,1920,1200,panther,188,3,1489,1200
panther (209).jpg,1920,1080,panther,1465,190,1751,555
panther (210).jpg,3840,2160,panther,747,231,1776,1531
panther (211).jpg,600,480,panther,70,1,563,480
panther (212).jpg,1600,900,panther,335,14,1134,759
panther (213).jpg,1920,1200,panther,358,8,1372,958
panther (214).jpg,1920,1200,panther,1329,579,1599,950
panther (215).jpg,500,749,panther,142,131,500,504
panther (216).jpg,1440,900,panther,551,21,1288,721
panther (217).jpg,3840,2160,panther,2109,644,2771,1353
panther (219).jpg,1920,1200,panther,390,284,1075,1052
panther (220).jpg,728,410,panther,346,76,463,193
panther (221).jpg,728,471,panther,186,6,589,363
panther (230).jpg,800,1422,panther,28,230,771,1227
panther (252).jpg,1920,1080,panther,582,8,1093,527
panther (253).jpg,728,410,panther,246,5,720,394
panther (254).jpg,700,852,panther,30,48,700,728
panther (255).jpg,1920,1200,panther,1001,332,1321,673
panther (256).jpg,2560,1600,panther,289,25,1667,1179
panther (258).jpg,2560,1600,panther,109,13,1837,1565
panther (26).jpg,612,407,panther,320,100,395,189
panther (27).jpg,612,404,panther,268,124,415,303
panther (28).jpg,612,408,panther,123,28,480,366
panther (29).jpg,612,408,panther,162,63,531,323
panther (30).jpg,612,407,panther,196,19,468,336
panther (31).jpg,612,407,panther,362,78,448,184
panther (32).jpg,612,407,panther,266,104,354,197
panther (33).jpg,612,408,panther,188,57,480,318
panther (34).jpg,612,408,panther,125,23,463,384
panther (35).jpg,408,612,panther,73,91,362,402
panther (36).jpg,612,407,panther,335,178,443,312
panther (37).jpg,407,612,panther,60,173,300,396
panther (38).jpg,390,612,panther,123,150,293,346
panther (39).jpg,612,407,panther,185,103,333,286
panther (40).jpg,407,612,panther,99,158,262,328
panther (41).jpg,612,407,panther,184,90,387,316
panther (42).jpg,612,408,panther,237,134,425,294
panther (43).jpg,612,400,panther,255,49,442,276
panther (44).jpg,612,409,panther,285,89,450,215
panther (45).jpg,400,612,panther,55,155,273,385
panther (46).jpg,612,422,panther,222,100,384,245
panther (47).jpg,555,612,panther,125,80,413,368
panther (48).jpg,392,612,panther,129,158,267,293
panther (49).jpg,409,612,panther,20,137,385,497
panther (50).jpg,409,612,panther,6,102,360,444
panther (51).jpg,407,612,panther,72,92,386,457
panther (52).jpg,612,397,panther,85,3,480,336
panther (53).jpg,408,612,panther,90,77,323,300
panther (54).jpg,612,408,panther,82,78,308,236
panther (55).jpg,612,408,panther,72,20,440,381
panther (56).jpg,612,408,panther,121,1,567,400
panther (57).jpg,408,612,panther,124,195,259,364
panther (58).jpg,408,612,panther,3,105,338,477
panther (59).jpg,408,612,panther,11,112,336,470
panther (60).jpg,408,612,panther,1,58,374,464
panther (61).jpg,408,612,panther,7,100,385,490
panther (62).jpg,612,408,panther,99,22,489,379
panther (63).jpg,612,408,panther,299,61,457,209
panther (64).jpg,612,408,panther,143,66,441,329
panther (65).jpg,612,408,panther,124,70,294,289
panther (66).jpg,612,408,panther,46,93,261,322
panther (67).jpg,473,612,panther,84,96,445,523
panther (68).jpg,612,408,panther,105,90,270,280
panther (69).jpg,612,408,panther,118,52,409,340
panther (70).jpg,405,612,panther,6,2,405,506
panther (71).jpg,612,380,panther,224,90,403,261
panther (72).jpg,612,408,panther,124,3,429,301
panther (73).jpg,612,408,panther,93,1,513,381
panther (74).jpg,612,458,panther,164,16,551,416
panther (75).jpg,612,408,panther,56,7,523,408
panther (76).jpg,612,319,panther,272,49,472,252
panther (77).jpg,612,408,panther,225,100,421,270
panther (78).jpg,612,408,panther,131,59,248,174
panther (79).jpg,612,408,panther,328,108,392,166
panther (80).jpg,612,396,panther,121,13,331,250
panther (81).jpg,612,408,panther,435,71,552,209
panther (82).jpg,612,407,panther,293,209,359,274
panther (83).jpg,408,612,panther,115,132,347,384
panther (84).jpg,612,336,panther,409,1,516,105
panther (85).jpg,612,408,panther,102,97,328,326
panther (86).jpg,612,408,panther,389,145,572,307
panther (87).jpg,612,408,panther,84,23,555,401
panther (88).jpg,612,408,panther,123,11,611,391
panther (89).jpg,408,612,panther,125,146,309,368
panther (90).jpg,571,612,panther,443,11,571,139
panther (91).jpg,408,612,panther,36,78,327,365
panther (92).jpg,582,612,panther,120,38,539,407
panther (93).jpg,408,612,panther,20,136,349,531
panther (94).jpg,408,612,panther,7,120,394,514
panther (95).jpg,408,612,panther,5,108,398,568
panther (96).jpg,612,612,panther,176,85,412,321
panther (97).jpg,408,612,panther,11,81,376,566
panther (98).jpg,408,612,panther,120,78,303,304
panther (99).jpg,407,612,panther,143,109,330,302
rhino (1).jpg,612,407,rhino,79,12,454,360
rhino (101).jpg,612,408,rhino,117,4,486,399
rhino (102).jpg,612,612,rhino,295,150,612,493
rhino (103).jpg,612,408,rhino,221,102,390,345
rhino (104).jpg,612,612,rhino,83,96,348,460
rhino (105).jpg,612,405,rhino,52,7,548,397
rhino (118).jpg,612,408,rhino,241,104,402,328
rhino (122).jpg,612,408,rhino,30,23,482,380
rhino (125).jpg,612,408,rhino,185,67,542,392
rhino (132).jpg,540,612,rhino,63,51,387,432
rhino (136).jpg,612,352,rhino,353,16,511,226
rhino (138).jpg,612,408,rhino,18,144,180,308
rhino (14).jpg,612,359,rhino,28,90,227,271
rhino (154).jpg,612,408,rhino,314,22,522,234
rhino (155).jpg,612,459,rhino,144,107,269,223
rhino (17).jpg,612,408,rhino,178,31,460,354
rhino (172).jpg,612,408,rhino,27,87,228,329
rhino (173).jpg,612,408,rhino,275,25,480,269
rhino (174).jpg,612,408,rhino,401,139,568,336
rhino (176).jpg,612,408,rhino,242,20,605,328
rhino (178).jpg,612,408,rhino,94,31,349,351
rhino (18).jpg,408,612,rhino,79,194,325,481
rhino (185).jpg,612,408,rhino,141,147,370,380
rhino (19).jpg,612,520,rhino,352,22,590,340
rhino (2).jpg,612,410,rhino,80,93,282,334
rhino (200).jpg,612,408,rhino,363,91,558,266
rhino (203).jpg,612,420,rhino,49,36,359,331
rhino (206).jpg,612,408,rhino,233,40,478,356
rhino (207).jpg,612,408,rhino,214,87,443,363
rhino (218).jpg,612,406,rhino,375,55,599,339
rhino (221).jpg,612,408,rhino,307,78,427,240
rhino (223).jpg,612,405,rhino,290,85,430,198
rhino (224).jpg,612,407,rhino,305,81,463,303
rhino (229).jpg,612,408,rhino,91,29,305,303
rhino (232).jpg,612,404,rhino,70,31,330,333
rhino (232).jpg,612,404,rhino,434,137,546,316
rhino (233).jpg,612,408,rhino,180,57,326,216
rhino (241).jpg,612,408,rhino,94,177,254,346
rhino (242).jpg,408,612,rhino,70,124,304,460
rhino (254).jpg,612,408,rhino,203,20,516,340
rhino (26).jpg,612,408,rhino,240,77,340,173
rhino (26).jpg,612,408,rhino,248,249,380,407
rhino (265).jpg,612,408,rhino,317,45,612,402
rhino (269).jpg,612,408,rhino,131,90,309,320
rhino (27).jpg,612,413,rhino,401,18,598,224
rhino (28).jpg,612,408,rhino,150,67,350,265
rhino (29).jpg,612,408,rhino,40,27,397,384
rhino (3).jpg,612,408,rhino,126,7,537,408
rhino (303).jpg,612,408,rhino,410,83,575,312
rhino (304).jpg,612,395,rhino,33,167,238,347
rhino (311).jpg,503,612,rhino,4,131,392,577
rhino (32).jpg,612,534,rhino,281,32,580,514
rhino (323).jpg,612,408,rhino,83,1,409,367
rhino (324).jpg,509,612,rhino,98,154,340,531
rhino (33).jpg,612,406,rhino,347,83,521,326
rhino (337).jpg,465,612,rhino,19,131,419,526
rhino (345).jpg,524,612,rhino,68,205,322,467
rhino (349).jpg,612,408,rhino,313,191,465,319
rhino (36).jpg,612,393,rhino,102,35,277,190
rhino (37).jpg,408,612,rhino,2,9,387,612
rhino (38).jpg,612,410,rhino,31,83,241,278
rhino (411).jpg,612,408,rhino,74,31,479,383
rhino (48).jpg,612,408,rhino,127,94,291,346
rhino (48).jpg,612,408,rhino,470,129,612,283
rhino (52).jpg,612,453,rhino,202,9,582,453
rhino (53).jpg,612,408,rhino,28,112,232,302
rhino (54).jpg,612,612,rhino,7,4,336,432
rhino (55).jpg,612,313,rhino,363,134,523,309
rhino (56).jpg,612,362,rhino,267,70,397,238
rhino (57).jpg,612,408,rhino,39,140,187,303
rhino (60).jpg,612,407,rhino,386,159,589,325
rhino (65).jpg,612,468,rhino,336,27,574,303
rhino (68).jpg,612,408,rhino,110,107,379,406
rhino (7).jpg,612,525,rhino,7,4,556,525
rhino (72).jpg,426,612,rhino,33,147,223,427
rhino (74).jpg,612,408,rhino,349,150,505,318
rhino (79).jpg,612,408,rhino,199,1,612,401
rhino (80).jpg,612,407,rhino,102,2,612,396
rhino (85).jpg,612,408,rhino,369,83,578,328
rhino (87).jpg,612,382,rhino,434,40,612,312
rhino (88).jpg,605,612,rhino,261,337,424,526
rhino (89).jpg,612,394,rhino,286,60,478,247
rhino (90).jpg,495,612,rhino,173,152,347,306
rhino (91).jpg,612,400,rhino,110,51,276,264
rhino (93).jpg,612,401,rhino,92,35,271,191
rhino (94).jpg,612,408,rhino,73,22,350,367
